method,run,generation,best
NSGA_II,6,35,0.2193066186678256
NSGA_II,6,36,0.2193066186678256
NSGA_II,6,37,0.2193066186678256
NSGA_II,6,38,0.2193066186678256
NSGA_II,6,39,0.2193066186678256
NSGA_II,6,40,0.2193066186678256
NSGA_II,6,41,0.2193066186678256
NSGA_II,6,42,0.2193066186678256
NSGA_II,6,43,0.2193066186678256
NSGA_II,6,44,0.2193066186678256
NSGA_II,6,45,0.2193066186678256
NSGA_II,6,46,0.2193066186678256
NSGA_II,6,47,0.2193066186678256
NSGA_II,6,48,0.2193066186678256
NSGA_II,6,49,0.2193066186678256
NSGA_II,6,50,0.2193066186678256
NSGA_II,6,51,0.2193066186678256
NSGA_II,6,52,0.2193066186678256
NSGA_II,6,53,0.2193066186678256
NSGA_II,6,54,0.2193066186678256
NSGA_II,6,55,0.2193066186678256
NSGA_II,6,56,0.2193066186678256
NSGA_II,6,57,0.2193066186678256
NSGA_II,6,58,0.2193066186678256
NSGA_II,6,59,0.2193066186678256
NSGA_II,6,60,0.2193066186678256
NSGA_II,6,61,0.2193066186678256
NSGA_II,6,62,0.2193066186678256
NSGA_II,6,63,0.2193066186678256
NSGA_II,7,0,0.3017143566264778
NSGA_II,7,1,0.3017143566264778
NSGA_II,7,2,0.2905266240201797
NSGA_II,7,3,0.2669322972572503
NSGA_II,7,4,0.2669322972572503
NSGA_II,7,5,0.26002675872914643
NSGA_II,7,6,0.23930268652394787
NSGA_II,7,7,0.23930268652394787
NSGA_II,7,8,0.23930268652394787
NSGA_II,7,9,0.23604853456510214
NSGA_II,7,10,0.23107502514773876
NSGA_II,7,11,0.2251407216781013
NSGA_II,7,12,0.21510971765259268
NSGA_II,7,13,0.21510971765259268
NSGA_II,7,14,0.21510971765259268
NSGA_II,7,15,0.21510971765259268
NSGA_II,7,16,0.21510971765259268
NSGA_II,7,17,0.21510971765259268
NSGA_II,7,18,0.21510971765259268
NSGA_II,7,19,0.21510971765259268
NSGA_II,7,20,0.21510971765259268
NSGA_II,7,21,0.21510971765259268
NSGA_II,7,22,0.21510971765259268
NSGA_II,7,23,0.21510971765259268
NSGA_II,7,24,0.21510971765259268
NSGA_II,7,25,0.21510971765259268
NSGA_II,7,26,0.21510971765259268
NSGA_II,7,27,0.21510971765259268
NSGA_II,7,28,0.21510971765259268
